Date,Unregulated Inflow*** (cfs),,,,,,,,,
17-Nov-00,326, , , , , , , , , 
18-Nov-00,345, , , , , , , , , 
19-Nov-00,404, , , , , , , , , 
20-Nov-00,396, , , , , , , , , 
21-Nov-00,396, , , , , , , , , 
22-Nov-00,457, , , , , , , , , 
23-Nov-00,567, , , , , , , , , 
24-Nov-00,465, , , , , , , , , 
25-Nov-00,483, , , , , , , , , 
26-Nov-00,419, , , , , , , , , 
27-Nov-00,479, , , , , , , , , 
28-Nov-00,520, , , , , , , , , 
29-Nov-00,525, , , , , , , , , 
30-Nov-00,436, , , , , , , , , 
1-Dec-00,426, , , , , , , , , 
2-Dec-00,375, , , , , , , , , 
3-Dec-00,388, , , , , , , , , 
4-Dec-00,365, , , , , , , , , 
5-Dec-00,390, , , , , , , , , 
6-Dec-00,406, , , , , , , , , 
7-Dec-00,365, , , , , , , , , 
8-Dec-00,451, , , , , , , , , 
9-Dec-00,479, , , , , , , , , 
10-Dec-00,514, , , , , , , , , 
11-Dec-00,450, , , , , , , , , 
12-Dec-00,382, , , , , , , , , 
13-Dec-00,474, , , , , , , , , 
14-Dec-00,443, , , , , , , , , 
15-Dec-00,486, , , , , , , , , 
16-Dec-00,339, , , , , , , , , 
17-Dec-00,387, , , , , , , , , 
18-Dec-00,204, , , , , , , , , 
19-Dec-00,229, , , , , , , , , 
20-Dec-00,374, , , , , , , , , 
21-Dec-00,414, , , , , , , , , 
22-Dec-00,378, , , , , , , , , 
23-Dec-00,556, , , , , , , , , 
24-Dec-00,309, , , , , , , , , 
25-Dec-00,561, , , , , , , , , 
26-Dec-00,388, , , , , , , , , 
27-Dec-00,310, , , , , , , , , 
28-Dec-00,361, , , , , , , , , 
29-Dec-00,329, , , , , , , , , 
30-Dec-00,335, , , , , , , , , 
31-Dec-00,386, , , , , , , , , 
1-Jan-01,371, , , , , , , , , 
2-Jan-01,317, , , , , , , , , 
3-Jan-01,386, , , , , , , , , 
4-Jan-01,364, , , , , , , , , 
5-Jan-01,306, , , , , , , , , 
6-Jan-01,294, , , , , , , , , 
7-Jan-01,424, , , , , , , , , 
8-Jan-01,272, , , , , , , , , 
9-Jan-01,277, , , , , , , , , 
10-Jan-01,498, , , , , , , , , 
11-Jan-01,372, , , , , , , , , 
12-Jan-01,116, , , , , , , , , 
13-Jan-01,639, , , , , , , , , 
14-Jan-01,394, , , , , , , , , 
15-Jan-01,190, , , , , , , , , 
16-Jan-01,495, , , , , , , , , 
17-Jan-01,404, , , , , , , , , 
18-Jan-01,299, , , , , , , , , 
19-Jan-01,249, , , , , , , , , 
20-Jan-01,373, , , , , , , , , 
21-Jan-01,282, , , , , , , , , 
22-Jan-01,173, , , , , , , , , 
23-Jan-01,486, , , , , , , , , 
24-Jan-01,164, , , , , , , , , 
25-Jan-01,502, , , , , , , , , 
26-Jan-01,262, , , , , , , , , 
27-Jan-01,378, , , , , , , , , 
28-Jan-01,407, , , , , , , , , 
29-Jan-01,343, , , , , , , , , 
30-Jan-01,401, , , , , , , , , 
31-Jan-01,389, , , , , , , , , 
1-Feb-01,401, , , , , , , , , 
2-Feb-01,268, , , , , , , , , 
3-Feb-01,410, , , , , , , , , 
4-Feb-01,284, , , , , , , , , 
5-Feb-01,273, , , , , , , , , 
6-Feb-01,397, , , , , , , , , 
7-Feb-01,329, , , , , , , , , 
8-Feb-01,497, , , , , , , , , 
9-Feb-01,447, , , , , , , , , 
10-Feb-01,328, , , , , , , , , 
11-Feb-01,295, , , , , , , , , 
12-Feb-01,445, , , , , , , , , 
13-Feb-01,264, , , , , , , , , 
14-Feb-01,586, , , , , , , , , 
15-Feb-01,400, , , , , , , , , 
16-Feb-01,349, , , , , , , , , 
17-Feb-01,268, , , , , , , , , 
18-Feb-01,293, , , , , , , , , 
19-Feb-01,466, , , , , , , , , 
20-Feb-01,372, , , , , , , , , 
21-Feb-01,498, , , , , , , , , 
22-Feb-01,337, , , , , , , , , 
23-Feb-01,413, , , , , , , , , 
24-Feb-01,483, , , , , , , , , 
25-Feb-01,475, , , , , , , , , 
26-Feb-01,329, , , , , , , , , 
27-Feb-01,445, , , , , , , , , 
28-Feb-01,463, , , , , , , , , 
1-Mar-01,426, , , , , , , , , 
2-Mar-01,424, , , , , , , , , 
3-Mar-01,447, , , , , , , , , 
4-Mar-01,541, , , , , , , , , 
5-Mar-01,361, , , , , , , , , 
6-Mar-01,410, , , , , , , , , 
7-Mar-01,396, , , , , , , , , 
8-Mar-01,445, , , , , , , , , 
9-Mar-01,490, , , , , , , , , 
10-Mar-01,518, , , , , , , , , 
11-Mar-01,653, , , , , , , , , 
12-Mar-01,454, , , , , , , , , 
13-Mar-01,408, , , , , , , , , 
14-Mar-01,450, , , , , , , , , 
15-Mar-01,443, , , , , , , , , 
16-Mar-01,414, , , , , , , , , 
17-Mar-01,484, , , , , , , , , 
18-Mar-01,631, , , , , , , , , 
19-Mar-01,431, , , , , , , , , 
20-Mar-01,504, , , , , , , , , 
21-Mar-01,592, , , , , , , , , 
22-Mar-01,657, , , , , , , , , 
23-Mar-01,796, , , , , , , , , 
24-Mar-01,920, , , , , , , , , 
25-Mar-01,851, , , , , , , , , 
26-Mar-01,1053, , , , , , , , , 
27-Mar-01,905, , , , , , , , , 
28-Mar-01,760, , , , , , , , , 
29-Mar-01,721, , , , , , , , , 
30-Mar-01,755, , , , , , , , , 
31-Mar-01,615, , , , , , , , , 
1-Apr-01,754, , , , , , , , , 
2-Apr-01,856, , , , , , , , , 
3-Apr-01,868, , , , , , , , , 
4-Apr-01,938, , , , , , , , , 
5-Apr-01,1015, , , , , , , , , 
6-Apr-01,977, , , , , , , , , 
7-Apr-01,673, , , , , , , , , 
8-Apr-01,807, , , , , , , , , 
9-Apr-01,371, , , , , , , , , 
10-Apr-01,668, , , , , , , , , 
11-Apr-01,758, , , , , , , , , 
12-Apr-01,601, , , , , , , , , 
13-Apr-01,530, , , , , , , , , 
14-Apr-01,612, , , , , , , , , 
15-Apr-01,636, , , , , , , , , 
16-Apr-01,646, , , , , , , , , 
17-Apr-01,819, , , , , , , , , 
18-Apr-01,996, , , , , , , , , 
19-Apr-01,1291, , , , , , , , , 
20-Apr-01,1589, , , , , , , , , 
21-Apr-01,1333, , , , , , , , , 
22-Apr-01,1009, , , , , , , , , 
23-Apr-01,1033, , , , , , , , , 
24-Apr-01,882, , , , , , , , , 
25-Apr-01,823, , , , , , , , , 
26-Apr-01,1189, , , , , , , , , 
27-Apr-01,1592, , , , , , , , , 
28-Apr-01,1902, , , , , , , , , 
29-Apr-01,2102, , , , , , , , , 
30-Apr-01,2186, , , , , , , , , 
1-May-01,2442, , , , , , , , , 
2-May-01,2804, , , , , , , , , 
3-May-01,2941, , , , , , , , , 
4-May-01,2431, , , , , , , , , 
5-May-01,2123, , , , , , , , , 
6-May-01,1895, , , , , , , , , 
7-May-01,1856, , , , , , , , , 
8-May-01,1777, , , , , , , , , 
9-May-01,1984, , , , , , , , , 
10-May-01,2204, , , , , , , , , 
11-May-01,2377, , , , , , , , , 
12-May-01,2907, , , , , , , , , 
13-May-01,3400, , , , , , , , , 
14-May-01,3984, , , , , , , , , 
15-May-01,4424, , , , , , , , , 
16-May-01,5200, , , , , , , , , 
17-May-01,5233, , , , , , , , , 
18-May-01,4820, , , , , , , , , 
19-May-01,4720, , , , , , , , , 
20-May-01,4624, , , , , , , , , 
21-May-01,4927, , , , , , , , , 
22-May-01,4138, , , , , , , , , 
23-May-01,3765, , , , , , , , , 
24-May-01,4120, , , , , , , , , 
25-May-01,4341, , , , , , , , , 
26-May-01,4670, , , , , , , , , 
27-May-01,4829, , , , , , , , , 
28-May-01,5050, , , , , , , , , 
29-May-01,4824, , , , , , , , , 
30-May-01,4387, , , , , , , , , 
31-May-01,4202, , , , , , , , , 
1-Jun-01,4293, , , , , , , , , 
2-Jun-01,4413, , , , , , , , , 
3-Jun-01,4319, , , , , , , , , 
4-Jun-01,4027, , , , , , , , , 
5-Jun-01,3425, , , , , , , , , 
6-Jun-01,3095, , , , , , , , , 
7-Jun-01,3196, , , , , , , , , 
8-Jun-01,3298, , , , , , , , , 
9-Jun-01,3354, , , , , , , , , 
10-Jun-01,3338, , , , , , , , , 
11-Jun-01,3356, , , , , , , , , 
12-Jun-01,3087, , , , , , , , , 
13-Jun-01,3007, , , , , , , , , 
14-Jun-01,2710, , , , , , , , , 
15-Jun-01,2372, , , , , , , , , 
16-Jun-01,1997, , , , , , , , , 
17-Jun-01,1894, , , , , , , , , 
18-Jun-01,1856, , , , , , , , , 
19-Jun-01,1857, , , , , , , , , 
20-Jun-01,1804, , , , , , , , , 
21-Jun-01,1797, , , , , , , , , 
22-Jun-01,1805, , , , , , , , , 
23-Jun-01,1700, , , , , , , , , 
24-Jun-01,1849, , , , , , , , , 
25-Jun-01,1754, , , , , , , , , 
26-Jun-01,1718, , , , , , , , , 
27-Jun-01,1830, , , , , , , , , 
28-Jun-01,1780, , , , , , , , , 
29-Jun-01,1507, , , , , , , , , 
30-Jun-01,1599, , , , , , , , , 
1-Jul-01,1434, , , , , , , , , 
2-Jul-01,1205, , , , , , , , , 
3-Jul-01,1540, , , , , , , , , 
4-Jul-01,1203, , , , , , , , , 
5-Jul-01,1147, , , , , , , , , 
6-Jul-01,1128, , , , , , , , , 
7-Jul-01,1119, , , , , , , , , 
8-Jul-01,1107, , , , , , , , , 
9-Jul-01,1165, , , , , , , , , 
10-Jul-01,1138, , , , , , , , , 
11-Jul-01,1038, , , , , , , , , 
12-Jul-01,1057, , , , , , , , , 
13-Jul-01,1156, , , , , , , , , 
14-Jul-01,1188, , , , , , , , , 
15-Jul-01,1283, , , , , , , , , 
16-Jul-01,1282, , , , , , , , , 
17-Jul-01,1077, , , , , , , , , 
18-Jul-01,987, , , , , , , , , 
19-Jul-01,972, , , , , , , , , 
20-Jul-01,902, , , , , , , , , 
21-Jul-01,876, , , , , , , , , 
22-Jul-01,898, , , , , , , , , 
23-Jul-01,844, , , , , , , , , 
24-Jul-01,830, , , , , , , , , 
25-Jul-01,969, , , , , , , , , 
26-Jul-01,1139, , , , , , , , , 
27-Jul-01,939, , , , , , , , , 
28-Jul-01,910, , , , , , , , , 
29-Jul-01,845, , , , , , , , , 
30-Jul-01,893, , , , , , , , , 
31-Jul-01,954, , , , , , , , , 
1-Aug-01,1285, , , , , , , , , 
2-Aug-01,1048, , , , , , , , , 
3-Aug-01,1227, , , , , , , , , 
4-Aug-01,1216, , , , , , , , , 
5-Aug-01,1372, , , , , , , , , 
6-Aug-01,1337, , , , , , , , , 
7-Aug-01,1281, , , , , , , , , 
8-Aug-01,1520, , , , , , , , , 
9-Aug-01,1326, , , , , , , , , 
10-Aug-01,1522, , , , , , , , , 
11-Aug-01,1470, , , , , , , , , 
12-Aug-01,1276, , , , , , , , , 
13-Aug-01,1187, , , , , , , , , 
14-Aug-01,1376, , , , , , , , , 
15-Aug-01,1525, , , , , , , , , 
16-Aug-01,1358, , , , , , , , , 
17-Aug-01,1212, , , , , , , , , 
18-Aug-01,1010, , , , , , , , , 
19-Aug-01,1075, , , , , , , , , 
20-Aug-01,1076, , , , , , , , , 
21-Aug-01,1095, , , , , , , , , 
22-Aug-01,1156, , , , , , , , , 
23-Aug-01,1030, , , , , , , , , 
24-Aug-01,1005, , , , , , , , , 
25-Aug-01,820, , , , , , , , , 
26-Aug-01,931, , , , , , , , , 
27-Aug-01,789, , , , , , , , , 
28-Aug-01,566, , , , , , , , , 
29-Aug-01,462, , , , , , , , , 
30-Aug-01,366, , , , , , , , , 
31-Aug-01,760, , , , , , , , , 
1-Sep-01,662, , , , , , , , , 
2-Sep-01,651, , , , , , , , , 
3-Sep-01,688, , , , , , , , , 
4-Sep-01,596, , , , , , , , , 
5-Sep-01,596, , , , , , , , , 
6-Sep-01,545, , , , , , , , , 
7-Sep-01,560, , , , , , , , , 
8-Sep-01,426, , , , , , , , , 
9-Sep-01,480, , , , , , , , , 
10-Sep-01,522, , , , , , , , , 
11-Sep-01,362, , , , , , , , , 
12-Sep-01,535, , , , , , , , , 
13-Sep-01,489, , , , , , , , , 
14-Sep-01,472, , , , , , , , , 
15-Sep-01,489, , , , , , , , , 
16-Sep-01,364, , , , , , , , , 
17-Sep-01,838, , , , , , , , , 
18-Sep-01,478, , , , , , , , , 
19-Sep-01,557, , , , , , , , , 
20-Sep-01,385, , , , , , , , , 
21-Sep-01,418, , , , , , , , , 
22-Sep-01,463, , , , , , , , , 
23-Sep-01,430, , , , , , , , , 
24-Sep-01,390, , , , , , , , , 
25-Sep-01,426, , , , , , , , , 
26-Sep-01,405, , , , , , , , , 
27-Sep-01,470, , , , , , , , , 
28-Sep-01,291, , , , , , , , , 
29-Sep-01,447, , , , , , , , , 
30-Sep-01,482, , , , , , , , , 
1-Oct-01,386, , , , , , , , , 
2-Oct-01,351, , , , , , , , , 
3-Oct-01,404, , , , , , , , , 
4-Oct-01,311, , , , , , , , , 
5-Oct-01,284, , , , , , , , , 
6-Oct-01,384, , , , , , , , , 
7-Oct-01,412, , , , , , , , , 
8-Oct-01,336, , , , , , , , , 
9-Oct-01,525, , , , , , , , , 
10-Oct-01,508, , , , , , , , , 
11-Oct-01,409, , , , , , , , , 
12-Oct-01,465, , , , , , , , , 
13-Oct-01,410, , , , , , , , , 
14-Oct-01,413, , , , , , , , , 
15-Oct-01,413, , , , , , , , , 
16-Oct-01,389, , , , , , , , , 
17-Oct-01,443, , , , , , , , , 
18-Oct-01,420, , , , , , , , , 
19-Oct-01,512, , , , , , , , , 
20-Oct-01,393, , , , , , , , , 
21-Oct-01,533, , , , , , , , , 
22-Oct-01,556, , , , , , , , , 
23-Oct-01,354, , , , , , , , , 
24-Oct-01,524, , , , , , , , , 
25-Oct-01,368, , , , , , , , , 
26-Oct-01,515, , , , , , , , , 
27-Oct-01,400, , , , , , , , , 
28-Oct-01,520, , , , , , , , , 
29-Oct-01,469, , , , , , , , , 
30-Oct-01,531, , , , , , , , , 
31-Oct-01,659, , , , , , , , , 
1-Nov-01,588, , , , , , , , , 
2-Nov-01,541, , , , , , , , , 
3-Nov-01,605, , , , , , , , , 
4-Nov-01,389, , , , , , , , , 
5-Nov-01,509, , , , , , , , , 
6-Nov-01,436, , , , , , , , , 
7-Nov-01,553, , , , , , , , , 
8-Nov-01,659, , , , , , , , , 
9-Nov-01,507, , , , , , , , , 
10-Nov-01,421, , , , , , , , , 
11-Nov-01,457, , , , , , , , , 
12-Nov-01,468, , , , , , , , , 
13-Nov-01,487, , , , , , , , , 
14-Nov-01,470, , , , , , , , , 
15-Nov-01,455, , , , , , , , , 
16-Nov-01,517, , , , , , , , , 
17-Nov-01,380, , , , , , , , , 
18-Nov-01,503, , , , , , , , , 
19-Nov-01,581, , , , , , , , , 
20-Nov-01,177, , , , , , , , , 
21-Nov-01,296, , , , , , , , , 
22-Nov-01,445, , , , , , , , , 
23-Nov-01,520, , , , , , , , , 
24-Nov-01,442, , , , , , , , , 
25-Nov-01,517, , , , , , , , , 
26-Nov-01,524, , , , , , , , , 
27-Nov-01,297, , , , , , , , , 
28-Nov-01,347, , , , , , , , , 
29-Nov-01,371, , , , , , , , , 
30-Nov-01,454, , , , , , , , , 
1-Dec-01,463, , , , , , , , , 
2-Dec-01,531, , , , , , , , , 
3-Dec-01,570, , , , , , , , , 
4-Dec-01,383, , , , , , , , , 
5-Dec-01,681, , , , , , , , , 
6-Dec-01,346, , , , , , , , , 
7-Dec-01,589, , , , , , , , , 
8-Dec-01,273, , , , , , , , , 
9-Dec-01,149, , , , , , , , , 
10-Dec-01,307, , , , , , , , , 
11-Dec-01,401, , , , , , , , , 
12-Dec-01,296, , , , , , , , , 
13-Dec-01,284, , , , , , , , , 
14-Dec-01,519, , , , , , , , , 
15-Dec-01,270, , , , , , , , , 
16-Dec-01,255, , , , , , , , , 
17-Dec-01,388, , , , , , , , , 
18-Dec-01,311, , , , , , , , , 
19-Dec-01,353, , , , , , , , , 
20-Dec-01,352, , , , , , , , , 
21-Dec-01,477, , , , , , , , , 
22-Dec-01,270, , , , , , , , , 
23-Dec-01,381, , , , , , , , , 
24-Dec-01,335, , , , , , , , , 
25-Dec-01,240, , , , , , , , , 
26-Dec-01,352, , , , , , , , , 
27-Dec-01,369, , , , , , , , , 
28-Dec-01,307, , , , , , , , , 
29-Dec-01,338, , , , , , , , , 
30-Dec-01,450, , , , , , , , , 
31-Dec-01,442, , , , , , , , , 
1-Jan-02,407, , , , , , , , , 
2-Jan-02,225, , , , , , , , , 
3-Jan-02,249, , , , , , , , , 
4-Jan-02,354, , , , , , , , , 
5-Jan-02,313, , , , , , , , , 
6-Jan-02,360, , , , , , , , , 
7-Jan-02,458, , , , , , , , , 
8-Jan-02,635, , , , , , , , , 
9-Jan-02,416, , , , , , , , , 
10-Jan-02,490, , , , , , , , , 
11-Jan-02,419, , , , , , , , , 
12-Jan-02,238, , , , , , , , , 
13-Jan-02,330, , , , , , , , , 
14-Jan-02,351, , , , , , , , , 
15-Jan-02,154, , , , , , , , , 
16-Jan-02,421, , , , , , , , , 
17-Jan-02,417, , , , , , , , , 
18-Jan-02,283, , , , , , , , , 
19-Jan-02,360, , , , , , , , , 
20-Jan-02,293, , , , , , , , , 
21-Jan-02,320, , , , , , , , , 
22-Jan-02,312, , , , , , , , , 
23-Jan-02,438, , , , , , , , , 
24-Jan-02,470, , , , , , , , , 
25-Jan-02,144, , , , , , , , , 
26-Jan-02,196, , , , , , , , , 
27-Jan-02,358, , , , , , , , , 
28-Jan-02,308, , , , , , , , , 
29-Jan-02,353, , , , , , , , , 
30-Jan-02,274, , , , , , , , , 
31-Jan-02,562, , , , , , , , , 
1-Feb-02,151, , , , , , , , , 
2-Feb-02,333, , , , , , , , , 
3-Feb-02,147, , , , , , , , , 
4-Feb-02,457, , , , , , , , , 
5-Feb-02,358, , , , , , , , , 
6-Feb-02,353, , , , , , , , , 
7-Feb-02,207, , , , , , , , , 
8-Feb-02,243, , , , , , , , , 
9-Feb-02,481, , , , , , , , , 
10-Feb-02,199, , , , , , , , , 
11-Feb-02,181, , , , , , , , , 
12-Feb-02,315, , , , , , , , , 
13-Feb-02,233, , , , , , , , , 
14-Feb-02,323, , , , , , , , , 
15-Feb-02,483, , , , , , , , , 
16-Feb-02,107, , , , , , , , , 
17-Feb-02,281, , , , , , , , , 
18-Feb-02,357, , , , , , , , , 
19-Feb-02,284, , , , , , , , , 
20-Feb-02,531, , , , , , , , , 
21-Feb-02,428, , , , , , , , , 
22-Feb-02,189, , , , , , , , , 
23-Feb-02,274, , , , , , , , , 
24-Feb-02,356, , , , , , , , , 
25-Feb-02,353, , , , , , , , , 
26-Feb-02,271, , , , , , , , , 
27-Feb-02,234, , , , , , , , , 
28-Feb-02,309, , , , , , , , , 
1-Mar-02,375, , , , , , , , , 
2-Mar-02,298, , , , , , , , , 
3-Mar-02,311, , , , , , , , , 
4-Mar-02,270, , , , , , , , , 
5-Mar-02,389, , , , , , , , , 
6-Mar-02,327, , , , , , , , , 
7-Mar-02,408, , , , , , , , , 
8-Mar-02,394, , , , , , , , , 
9-Mar-02,617, , , , , , , , , 
10-Mar-02,215, , , , , , , , , 
11-Mar-02,411, , , , , , , , , 
12-Mar-02,380, , , , , , , , , 
13-Mar-02,370, , , , , , , , , 
14-Mar-02,537, , , , , , , , , 
15-Mar-02,443, , , , , , , , , 
16-Mar-02,448, , , , , , , , , 
17-Mar-02,445, , , , , , , , , 
18-Mar-02,378, , , , , , , , , 
19-Mar-02,490, , , , , , , , , 
20-Mar-02,562, , , , , , , , , 
21-Mar-02,367, , , , , , , , , 
22-Mar-02,500, , , , , , , , , 
23-Mar-02,619, , , , , , , , , 
24-Mar-02,551, , , , , , , , , 
25-Mar-02,614, , , , , , , , , 
26-Mar-02,506, , , , , , , , , 
27-Mar-02,533, , , , , , , , , 
28-Mar-02,593, , , , , , , , , 
29-Mar-02,727, , , , , , , , , 
30-Mar-02,885, , , , , , , , , 
31-Mar-02,994, , , , , , , , , 
1-Apr-02,1141, , , , , , , , , 
2-Apr-02,1251, , , , , , , , , 
3-Apr-02,1405, , , , , , , , , 
4-Apr-02,1210, , , , , , , , , 
5-Apr-02,1235, , , , , , , , , 
6-Apr-02,1266, , , , , , , , , 
7-Apr-02,1208, , , , , , , , , 
8-Apr-02,1061, , , , , , , , , 
9-Apr-02,1030, , , , , , , , , 
10-Apr-02,1119, , , , , , , , , 
11-Apr-02,1036, , , , , , , , , 
12-Apr-02,1056, , , , , , , , , 
13-Apr-02,864, , , , , , , , , 
14-Apr-02,949, , , , , , , , , 
15-Apr-02,874, , , , , , , , , 
16-Apr-02,1157, , , , , , , , , 
17-Apr-02,986, , , , , , , , , 
18-Apr-02,776, , , , , , , , , 
19-Apr-02,726, , , , , , , , , 
20-Apr-02,742, , , , , , , , , 
21-Apr-02,582, , , , , , , , , 
22-Apr-02,701, , , , , , , , , 
23-Apr-02,477, , , , , , , , , 
24-Apr-02,537, , , , , , , , , 
25-Apr-02,729, , , , , , , , , 
26-Apr-02,520, , , , , , , , , 
27-Apr-02,691, , , , , , , , , 
28-Apr-02,582, , , , , , , , , 
29-Apr-02,495, , , , , , , , , 
30-Apr-02,579, , , , , , , , , 
1-May-02,592, , , , , , , , , 
2-May-02,670, , , , , , , , , 
3-May-02,629, , , , , , , , , 
4-May-02,527, , , , , , , , , 
5-May-02,491, , , , , , , , , 
6-May-02,595, , , , , , , , , 
7-May-02,663, , , , , , , , , 
8-May-02,1002, , , , , , , , , 
9-May-02,731, , , , , , , , , 
10-May-02,591, , , , , , , , , 
11-May-02,709, , , , , , , , , 
12-May-02,939, , , , , , , , , 
13-May-02,584, , , , , , , , , 
14-May-02,583, , , , , , , , , 
15-May-02,863, , , , , , , , , 
16-May-02,933, , , , , , , , , 
17-May-02,968, , , , , , , , , 
18-May-02,980, , , , , , , , , 
19-May-02,1311, , , , , , , , , 
20-May-02,1229, , , , , , , , , 
21-May-02,1377, , , , , , , , , 
22-May-02,1156, , , , , , , , , 
23-May-02,1063, , , , , , , , , 
24-May-02,952, , , , , , , , , 
25-May-02,836, , , , , , , , , 
26-May-02,805, , , , , , , , , 
27-May-02,779, , , , , , , , , 
28-May-02,933, , , , , , , , , 
29-May-02,946, , , , , , , , , 
30-May-02,1112, , , , , , , , , 
31-May-02,1278, , , , , , , , , 
1-Jun-02,1415, , , , , , , , , 
2-Jun-02,1358, , , , , , , , , 
3-Jun-02,1358, , , , , , , , , 
4-Jun-02,1242, , , , , , , , , 
5-Jun-02,1076, , , , , , , , , 
6-Jun-02,978, , , , , , , , , 
7-Jun-02,915, , , , , , , , , 
8-Jun-02,816, , , , , , , , , 
9-Jun-02,730, , , , , , , , , 
10-Jun-02,739, , , , , , , , , 
11-Jun-02,706, , , , , , , , , 
12-Jun-02,615, , , , , , , , , 
13-Jun-02,600, , , , , , , , , 
14-Jun-02,507, , , , , , , , , 
15-Jun-02,470, , , , , , , , , 
16-Jun-02,436, , , , , , , , , 
17-Jun-02,441, , , , , , , , , 
18-Jun-02,353, , , , , , , , , 
19-Jun-02,395, , , , , , , , , 
20-Jun-02,426, , , , , , , , , 
21-Jun-02,364, , , , , , , , , 
22-Jun-02,361, , , , , , , , , 
23-Jun-02,349, , , , , , , , , 
24-Jun-02,252, , , , , , , , , 
25-Jun-02,265, , , , , , , , , 
26-Jun-02,190, , , , , , , , , 
27-Jun-02,289, , , , , , , , , 
28-Jun-02,234, , , , , , , , , 
29-Jun-02,202, , , , , , , , , 
30-Jun-02,171, , , , , , , , , 
1-Jul-02,181, , , , , , , , , 
2-Jul-02,44, , , , , , , , , 
3-Jul-02,113, , , , , , , , , 
4-Jul-02,209, , , , , , , , , 
5-Jul-02,309, , , , , , , , , 
6-Jul-02,345, , , , , , , , , 
7-Jul-02,248, , , , , , , , , 
8-Jul-02,239, , , , , , , , , 
9-Jul-02,245, , , , , , , , , 
10-Jul-02,274, , , , , , , , , 
11-Jul-02,312, , , , , , , , , 
12-Jul-02,264, , , , , , , , , 
13-Jul-02,192, , , , , , , , , 
14-Jul-02,247, , , , , , , , , 
15-Jul-02,177, , , , , , , , , 
16-Jul-02,331, , , , , , , , , 
17-Jul-02,209, , , , , , , , , 
18-Jul-02,283, , , , , , , , , 
19-Jul-02,210, , , , , , , , , 
20-Jul-02,286, , , , , , , , , 
21-Jul-02,143, , , , , , , , , 
22-Jul-02,247, , , , , , , , , 
23-Jul-02,169, , , , , , , , , 
24-Jul-02,220, , , , , , , , , 
25-Jul-02,226, , , , , , , , , 
26-Jul-02,291, , , , , , , , , 
27-Jul-02,221, , , , , , , , , 
28-Jul-02,268, , , , , , , , , 
29-Jul-02,167, , , , , , , , , 
30-Jul-02,215, , , , , , , , , 
31-Jul-02,125, , , , , , , , , 
1-Aug-02,294, , , , , , , , , 
2-Aug-02,288, , , , , , , , , 
3-Aug-02,318, , , , , , , , , 
4-Aug-02,277, , , , , , , , , 
5-Aug-02,318, , , , , , , , , 
6-Aug-02,361, , , , , , , , , 
7-Aug-02,425, , , , , , , , , 
8-Aug-02,388, , , , , , , , , 
9-Aug-02,260, , , , , , , , , 
10-Aug-02,213, , , , , , , , , 
11-Aug-02,127, , , , , , , , , 
12-Aug-02,78, , , , , , , , , 
13-Aug-02,81, , , , , , , , , 
14-Aug-02,10, , , , , , , , , 
15-Aug-02,98, , , , , , , , , 
16-Aug-02,87, , , , , , , , , 
17-Aug-02,17, , , , , , , , , 
18-Aug-02,103, , , , , , , , , 
19-Aug-02,63, , , , , , , , , 
20-Aug-02,163, , , , , , , , , 
21-Aug-02,239, , , , , , , , , 
22-Aug-02,137, , , , , , , , , 
23-Aug-02,168, , , , , , , , , 
24-Aug-02,100, , , , , , , , , 
25-Aug-02,69, , , , , , , , , 
26-Aug-02,7, , , , , , , , , 
27-Aug-02,-8, , , , , , , , , 
28-Aug-02,24, , , , , , , , , 
29-Aug-02,79, , , , , , , , , 
30-Aug-02,31, , , , , , , , , 
31-Aug-02,50, , , , , , , , , 
1-Sep-02,95, , , , , , , , , 
2-Sep-02,68, , , , , , , , , 
3-Sep-02,5, , , , , , , , , 
4-Sep-02,161, , , , , , , , , 
5-Sep-02,40, , , , , , , , , 
6-Sep-02,70, , , , , , , , , 
7-Sep-02,200, , , , , , , , , 
8-Sep-02,150, , , , , , , , , 
9-Sep-02,189, , , , , , , , , 
10-Sep-02,272, , , , , , , , , 
11-Sep-02,517, , , , , , , , , 
12-Sep-02,317, , , , , , , , , 
13-Sep-02,322, , , , , , , , , 
14-Sep-02,307, , , , , , , , , 
15-Sep-02,261, , , , , , , , , 
16-Sep-02,222, , , , , , , , , 
17-Sep-02,218, , , , , , , , , 
18-Sep-02,249, , , , , , , , , 
19-Sep-02,283, , , , , , , , , 
20-Sep-02,254, , , , , , , , , 
